Invesco Moderate Allocation Fund Class C ,(AMKCX),+6.13%,Year-to-Date,Allocation--50% to 70% equity,Style or Category,Average,Morningstar Risk Rating™
Invesco Moderate Allocation Fund Class R ,(AMKRX),+6.10%,Year-to-Date,Allocation--50% to 70% equity,Style or Category,Average,Morningstar Risk Rating™
Invesco Moderate Allocation Fund R5 Class ,(AMLIX),+6.06%,Year-to-Date,Allocation--50% to 70% equity,Style or Category,Average,Morningstar Risk Rating™
Invesco Moderate Allocation Fund Class S ,(AMKSX),+6.09%,Year-to-Date,Allocation--50% to 70% equity,Style or Category,Average,Morningstar Risk Rating™
Invesco Moderate Allocation Fund Class Y ,(ABKYX),+6.08%,Year-to-Date,Allocation--50% to 70% equity,Style or Category,Average,Morningstar Risk Rating™
Invesco Multi-Asset Inflation Fund Class A ,(MIZAX),+10.78%,Year-to-Date,Allocation--30% to 50% equity,Style or Category,--,Morningstar Risk Rating™
Invesco Multi-Asset Inflation Fund Class C ,(MIZCX),+10.31%,Year-to-Date,Allocation--30% to 50% equity,Style or Category,--,Morningstar Risk Rating™
Invesco Multi-Asset Inflation Fund Class R ,(MIZRX),+10.66%,Year-to-Date,Allocation--30% to 50% equity,Style or Category,--,Morningstar Risk Rating™
Invesco Multi-Asset Inflation Fund Class R5 ,(MIZFX),+11.00%,Year-to-Date,Allocation--30% to 50% equity,Style or Category,--,Morningstar Risk Rating™
Invesco Multi-Asset Inflation Fund Class R6 ,(MIZSX),+11.00%,Year-to-Date,Allocation--30% to 50% equity,Style or Category,--,Morningstar Risk Rating™
Invesco Multi-Asset Inflation Fund Class Y ,(MIZYX),+11.00%,Year-to-Date,Allocation--30% to 50% equity,Style or Category,--,Morningstar Risk Rating™
Invesco Small Cap Growth Fund Class A ,(GTSAX),+8.87%,Year-to-Date,Small growth,Style or Category,Below Average,Morningstar Risk Rating™
Invesco Small Cap Growth Fund Class B ,(GTSBX),+8.32%,Year-to-Date,Small growth,Style or Category,Below Average,Morningstar Risk Rating™
Invesco Small Cap Growth Fund Class C ,(GTSDX),+8.30%,Year-to-Date,Small growth,Style or Category,Below Average,Morningstar Risk Rating™
Invesco Small Cap Growth Fund Class R ,(GTSRX),+8.67%,Year-to-Date,Small growth,Style or Category,Below Average,Morningstar Risk Rating™
Invesco Small Cap Growth Fund R5 Class ,(GTSVX),+9.18%,Year-to-Date,Small growth,Style or Category,Below Average,Morningstar Risk Rating™
Invesco Small Cap Growth Fund Class R6 ,(GTSFX),+9.27%,Year-to-Date,Small growth,Style or Category,Below Average,Morningstar Risk Rating™
Invesco Small Cap Growth Fund Class Y ,(GTSYX),+9.07%,Year-to-Date,Small growth,Style or Category,Below Average,Morningstar Risk Rating™
Invesco Small Cap Growth Fund Investor Class ,(GTSIX),+8.86%,Year-to-Date,Small growth,Style or Category,Below Average,Morningstar Risk Rating™
Invesco Quality Income Fund Class A ,(VKMGX),+1.55%,Year-to-Date,Intermediate-term bond,Style or Category,Low,Morningstar Risk Rating™
Invesco Quality Income Fund Class B ,(VUSBX),+1.48%,Year-to-Date,Intermediate-term bond,Style or Category,Low,Morningstar Risk Rating™
Invesco Quality Income Fund Class C ,(VUSCX),+1.48%,Year-to-Date,Intermediate-term bond,Style or Category,Low,Morningstar Risk Rating™
Invesco Quality Income Fund R5 Class ,(VUSJX),+1.55%,Year-to-Date,Intermediate-term bond,Style or Category,Low,Morningstar Risk Rating™
Invesco Quality Income Fund Class Y ,(VUSIX),+1.47%,Year-to-Date,Intermediate-term bond,Style or Category,Low,Morningstar Risk Rating™
Invesco Asia Pacific Growth Fund Class A ,(ASIAX),+15.46%,Year-to-Date,Pacific/asia ex-japan stk,Style or Category,Below Average,Morningstar Risk Rating™
Invesco Asia Pacific Growth Fund Class B ,(ASIBX),+14.87%,Year-to-Date,Pacific/asia ex-japan stk,Style or Category,Below Average,Morningstar Risk Rating™
Invesco Asia Pacific Growth Fund Class C ,(ASICX),+14.85%,Year-to-Date,Pacific/asia ex-japan stk,Style or Category,Low,Morningstar Risk Rating™
Invesco Asia Pacific Growth Fund Class Y ,(ASIYX),+15.70%,Year-to-Date,Pacific/asia ex-japan stk,Style or Category,Low,Morningstar Risk Rating™
Invesco European Growth Fund Class A ,(AEDAX),+1.18%,Year-to-Date,Europe stock,Style or Category,Low,Morningstar Risk Rating™
Invesco European Growth Fund Class B ,(AEDBX),+0.65%,Year-to-Date,Europe stock,Style or Category,Below Average,Morningstar Risk Rating™
Invesco European Growth Fund Class C ,(AEDCX),+0.62%,Year-to-Date,Europe stock,Style or Category,Below Average,Morningstar Risk Rating™
Invesco European Growth Fund Class R ,(AEDRX),+0.99%,Year-to-Date,Europe stock,Style or Category,Below Average,Morningstar Risk Rating™
Invesco European Growth Fund Class Y ,(AEDYX),+1.36%,Year-to-Date,Europe stock,Style or Category,Below Average,Morningstar Risk Rating™
Invesco European Growth Fund Investor Class ,(EGINX),+1.22%,Year-to-Date,Europe stock,Style or Category,Below Average,Morningstar Risk Rating™
Invesco Global Responsibility Equity Fund Class A ,(VSQAX),--,Year-to-Date,World stock,Style or Category,--,Morningstar Risk Rating™
Invesco Global Responsibility Equity Fund Class C ,(VSQCX),--,Year-to-Date,World stock,Style or Category,--,Morningstar Risk Rating™
Invesco Global Responsibility Equity Fund Class R ,(VSQRX),--,Year-to-Date,World stock,Style or Category,--,Morningstar Risk Rating™
Invesco Global Responsibility Equity Fund Class R5 ,(VSQFX),--,Year-to-Date,World stock,Style or Category,--,Morningstar Risk Rating™
Invesco Global Responsibility Equity Fund Class R6 ,(VSQSX),--,Year-to-Date,World stock,Style or Category,--,Morningstar Risk Rating™
Invesco Global Responsibility Equity Fund Class Y ,(VSQYX),--,Year-to-Date,World stock,Style or Category,--,Morningstar Risk Rating™
Invesco Global Small & Mid Cap Growth Fund Class A ,(AGAAX),+5.98%,Year-to-Date,World stock,Style or Category,Average,Morningstar Risk Rating™
Invesco Global Small & Mid Cap Growth Fund Class B ,(AGABX),+5.41%,Year-to-Date,World stock,Style or Category,Average,Morningstar Risk Rating™
Invesco Global Small & Mid Cap Growth Fund Class C ,(AGACX),+5.40%,Year-to-Date,World stock,Style or Category,Average,Morningstar Risk Rating™
Invesco Global Small & Mid Cap Growth Fund Class R5 ,(GAIIX),+6.26%,Year-to-Date,World stock,Style or Category,Average,Morningstar Risk Rating™
Invesco Global Small & Mid Cap Growth Fund Class Y ,(AGAYX),+6.15%,Year-to-Date,World stock,Style or Category,Average,Morningstar Risk Rating™
Invesco Global Opportunities Fund Class A ,(IAOPX),+6.32%,Year-to-Date,World stock,Style or Category,Above Average,Morningstar Risk Rating™
Invesco Global Opportunities Fund Class C ,(ICOPX),+5.75%,Year-to-Date,World stock,Style or Category,Above Average,Morningstar Risk Rating™
Invesco Global Opportunities Fund Class R ,(IROPX),+6.18%,Year-to-Date,World stock,Style or Category,High,Morningstar Risk Rating™
Invesco Global Opportunities Fund R5 Class ,(IIOPX),+6.55%,Year-to-Date,World stock,Style or Category,High,Morningstar Risk Rating™
Invesco Global Opportunities Fund Class R6 ,(IFOPX),+6.55%,Year-to-Date,World stock,Style or Category,High,Morningstar Risk Rating™
Invesco Global Opportunities Fund Class Y ,(IYOPX),+6.56%,Year-to-Date,World stock,Style or Category,High,Morningstar Risk Rating™
Invesco Global Growth Fund Class A ,(AGGAX),+8.10%,Year-to-Date,World stock,Style or Category,Average,Morningstar Risk Rating™
Invesco Global Growth Fund Class B ,(AGGBX),+7.51%,Year-to-Date,World stock,Style or Category,Average,Morningstar Risk Rating™
Invesco Global Growth Fund Class C ,(AGGCX),+7.55%,Year-to-Date,World stock,Style or Category,Average,Morningstar Risk Rating™
Invesco Global Growth Fund Class R5 ,(GGAIX),+8.37%,Year-to-Date,World stock,Style or Category,Average,Morningstar Risk Rating™
Invesco Global Growth Fund Class R6 ,(AGGFX),+8.37%,Year-to-Date,World stock,Style or Category,Average,Morningstar Risk Rating™
Invesco Global Growth Fund Class Y ,(AGGYX),+8.27%,Year-to-Date,World stock,Style or Category,Average,Morningstar Risk Rating™
Invesco International Growth Fund Class A ,(AIIEX),+4.10%,Year-to-Date,Foreign large growth,Style or Category,Below Average,Morningstar Risk Rating™
Invesco International Growth Fund Class B ,(AIEBX),+3.54%,Year-to-Date,Foreign large growth,Style or Category,Below Average,Morningstar Risk Rating™
Invesco International Growth Fund Class C ,(AIECX),+3.54%,Year-to-Date,Foreign large growth,Style or Category,Below Average,Morningstar Risk Rating™
Invesco International Growth Fund Class R ,(AIERX),+3.92%,Year-to-Date,Foreign large growth,Style or Category,Below Average,Morningstar Risk Rating™
Invesco International Growth Fund R5 Class ,(AIEVX),+4.36%,Year-to-Date,Foreign large growth,Style or Category,Below Average,Morningstar Risk Rating™
Invesco International Growth Fund Class R6 ,(IGFRX),+4.42%,Year-to-Date,Foreign large growth,Style or Category,Average,Morningstar Risk Rating™
Invesco International Growth Fund Class Y ,(AIIYX),+4.28%,Year-to-Date,Foreign large growth,Style or Category,Below Average,Morningstar Risk Rating™
Invesco International Core Equity Fund Class A ,(IBVAX),+5.97%,Year-to-Date,Foreign large blend,Style or Category,Average,Morningstar Risk Rating™
Invesco International Core Equity Fund Class B ,(IBVBX),+5.34%,Year-to-Date,Foreign large blend,Style or Category,Average,Morningstar Risk Rating™
Invesco International Core Equity Fund Class C ,(IBVCX),+5.40%,Year-to-Date,Foreign large blend,Style or Category,Average,Morningstar Risk Rating™
Invesco International Core Equity Fund Class R ,(IIBRX),+5.76%,Year-to-Date,Foreign large blend,Style or Category,Average,Morningstar Risk Rating™
Invesco International Core Equity Fund Class R6 ,(IBVFX),+6.32%,Year-to-Date,Foreign large blend,Style or Category,Average,Morningstar Risk Rating™
Invesco International Core Equity Fund Class Y ,(IBVYX),+6.18%,Year-to-Date,Foreign large blend,Style or Category,Average,Morningstar Risk Rating™
Invesco International Core Equity Fund Class R5 ,(IBVIX),+6.21%,Year-to-Date,Foreign large blend,Style or Category,Average,Morningstar Risk Rating™
Invesco International Core Equity Fund Investor Class ,(IIBCX),+5.98%,Year-to-Date,Foreign large blend,Style or Category,Average,Morningstar Risk Rating™
Invesco International Companies Fund Class A ,(IZIAX),+16.32%,Year-to-Date,Foreign large blend,Style or Category,--,Morningstar Risk Rating™
Invesco International Companies Fund Class C ,(IZICX),+15.73%,Year-to-Date,Foreign large blend,Style or Category,--,Morningstar Risk Rating™
Invesco International Companies Fund Class R ,(IZIRX),+16.13%,Year-to-Date,Foreign large blend,Style or Category,--,Morningstar Risk Rating™
Invesco International Companies Fund Class R5 ,(IZIFX),+16.52%,Year-to-Date,Foreign large blend,Style or Category,--,Morningstar Risk Rating™
Invesco International Companies Fund Class R6 ,(IZISX),+16.42%,Year-to-Date,Foreign large blend,Style or Category,--,Morningstar Risk Rating™
Invesco International Companies Fund Class Y ,(IZIYX),+16.52%,Year-to-Date,Foreign large blend,Style or Category,--,Morningstar Risk Rating™
Invesco Select Opportunities Fund Class A ,(IZSAX),+8.90%,Year-to-Date,World stock,Style or Category,Average,Morningstar Risk Rating™
Invesco Select Opportunities Fund Class C ,(IZSCX),+8.35%,Year-to-Date,World stock,Style or Category,Average,Morningstar Risk Rating™
Invesco Select Opportunities Fund Class R ,(IZSRX),+8.71%,Year-to-Date,World stock,Style or Category,Average,Morningstar Risk Rating™
Invesco Select Opportunities Fund R5 Class ,(IZSIX),+9.15%,Year-to-Date,World stock,Style or Category,Average,Morningstar Risk Rating™
Invesco Select Opportunities Fund Class R6 ,(IZFSX),+9.16%,Year-to-Date,World stock,Style or Category,Average,Morningstar Risk Rating™
Invesco Select Opportunities Fund Class Y ,(IZSYX),+9.07%,Year-to-Date,World stock,Style or Category,Average,Morningstar Risk Rating™
Invesco Balanced-Risk Allocation Fund Class A ,(ABRZX),+12.56%,Year-to-Date,Tactical allocation,Style or Category,Below Average,Morningstar Risk Rating™
Invesco Balanced-Risk Allocation Fund Class B ,(ABRBX),+11.97%,Year-to-Date,Tactical allocation,Style or Category,Below Average,Morningstar Risk Rating™
Invesco Balanced-Risk Allocation Fund Class C ,(ABRCX),+11.97%,Year-to-Date,Tactical allocation,Style or Category,Below Average,Morningstar Risk Rating™
Invesco Balanced-Risk Allocation Fund Class R ,(ABRRX),+12.32%,Year-to-Date,Tactical allocation,Style or Category,Below Average,Morningstar Risk Rating™
Invesco Balanced-Risk Allocation Fund R5 Class ,(ABRIX),+12.81%,Year-to-Date,Tactical allocation,Style or Category,Below Average,Morningstar Risk Rating™
Invesco Balanced-Risk Allocation Fund Class R6 ,(ALLFX),+12.91%,Year-to-Date,Tactical allocation,Style or Category,Below Average,Morningstar Risk Rating™
Invesco Balanced-Risk Allocation Fund Class Y ,(ABRYX),+12.83%,Year-to-Date,Tactical allocation,Style or Category,Below Average,Morningstar Risk Rating™
Invesco Developing Markets Fund Class A ,(GTDDX),+27.24%,Year-to-Date,Diversified emerging mkts,Style or Category,Below Average,Morningstar Risk Rating™
Invesco Developing Markets Fund Class B ,(GTDBX),+26.54%,Year-to-Date,Diversified emerging mkts,Style or Category,Below Average,Morningstar Risk Rating™
Invesco Developing Markets Fund Class C ,(GTDCX),+26.54%,Year-to-Date,Diversified emerging mkts,Style or Category,Below Average,Morningstar Risk Rating™
Invesco Developing Markets Fund R5 Class ,(GTDIX),+27.55%,Year-to-Date,Diversified emerging mkts,Style or Category,Below Average,Morningstar Risk Rating™
Invesco Developing Markets Fund Class R6 ,(GTDFX),+27.60%,Year-to-Date,Diversified emerging mkts,Style or Category,Above Average,Morningstar Risk Rating™
Invesco Developing Markets Fund Class Y ,(GTDYX),+27.48%,Year-to-Date,Diversified emerging mkts,Style or Category,Average,Morningstar Risk Rating™
Invesco Emerging Markets Equity Fund Class A ,(IEMAX),+17.01%,Year-to-Date,Diversified emerging mkts,Style or Category,Average,Morningstar Risk Rating™
Invesco Emerging Markets Equity Fund Class C ,(IEMCX),+16.32%,Year-to-Date,Diversified emerging mkts,Style or Category,Average,Morningstar Risk Rating™
Invesco Emerging Markets Equity Fund Class R ,(IEMRX),+16.61%,Year-to-Date,Diversified emerging mkts,Style or Category,Average,Morningstar Risk Rating™
Invesco Emerging Markets Equity Fund R5 Class ,(IEMIX),+17.14%,Year-to-Date,Diversified emerging mkts,Style or Category,Above Average,Morningstar Risk Rating™
Invesco Emerging Markets Equity Fund Class R6 ,(EMEFX),+17.30%,Year-to-Date,Diversified emerging mkts,Style or Category,Average,Morningstar Risk Rating™
Invesco Emerging Markets Equity Fund Class Y ,(IEMYX),+17.33%,Year-to-Date,Diversified emerging mkts,Style or Category,Above Average,Morningstar Risk Rating™
Invesco Emerging Markets Flexible Bond Fund A ,(IAEMX),+1.87%,Year-to-Date,Emerging markets bond,Style or Category,High,Morningstar Risk Rating™
Invesco Emerging Markets Flexible Bond Fund B ,(IBEMX),+2.03%,Year-to-Date,Emerging markets bond,Style or Category,High,Morningstar Risk Rating™
Invesco Emerging Markets Flexible Bond Fund C ,(ICEMX),+1.87%,Year-to-Date,Emerging markets bond,Style or Category,High,Morningstar Risk Rating™
Invesco Emerging Markets Flexible Bond Fund R ,(IREMX),+1.87%,Year-to-Date,Emerging markets bond,Style or Category,High,Morningstar Risk Rating™
Invesco Emerging Markets Flexible Bond Fund R5 ,(IIEMX),+1.72%,Year-to-Date,Emerging markets bond,Style or Category,High,Morningstar Risk Rating™
Invesco Emerging Markets Flexible Bond Fund R6 ,(IFEMX),+1.72%,Year-to-Date,Emerging markets bond,Style or Category,Above Average,Morningstar Risk Rating™
Invesco Emerging Markets Flexible Bond Fund Y ,(IYEMX),+1.72%,Year-to-Date,Emerging markets bond,Style or Category,High,Morningstar Risk Rating™
Invesco Global Health Care Fund Class A ,(GGHCX),-3.82%,Year-to-Date,Health,Style or Category,Average,Morningstar Risk Rating™
Invesco Global Health Care Fund Class B ,(GTHBX),-4.31%,Year-to-Date,Health,Style or Category,Average,Morningstar Risk Rating™
Invesco Global Health Care Fund Class C ,(GTHCX),-4.34%,Year-to-Date,Health,Style or Category,Average,Morningstar Risk Rating™
Invesco Global Health Care Fund Class Y ,(GGHYX),-3.64%,Year-to-Date,Health,Style or Category,Average,Morningstar Risk Rating™
Invesco Global Health Care Fund Investor Class ,(GTHIX),-3.79%,Year-to-Date,Health,Style or Category,Average,Morningstar Risk Rating™
Invesco International Total Return Fund Class A ,(AUBAX),+13.05%,Year-to-Date,World bond,Style or Category,Above Average,Morningstar Risk Rating™
Invesco International Total Return Fund Class B ,(AUBBX),+13.06%,Year-to-Date,World bond,Style or Category,Above Average,Morningstar Risk Rating™
Invesco International Total Return Fund Class C ,(AUBCX),+13.08%,Year-to-Date,World bond,Style or Category,Above Average,Morningstar Risk Rating™
Invesco International Total Return Fund R5 Class ,(AUBIX),+13.17%,Year-to-Date,World bond,Style or Category,Above Average,Morningstar Risk Rating™
Invesco International Total Return Class R6 ,(AUBFX),+13.17%,Year-to-Date,World bond,Style or Category,High,Morningstar Risk Rating™
Invesco International Total Return Fund Class Y ,(AUBYX),+13.06%,Year-to-Date,World bond,Style or Category,Above Average,Morningstar Risk Rating™
